Datetime,CPU,RSS,VMSize,Read,Write,Annotation,,,
2022-08-11 11-44-34,949.6408921,37934788608,45761445888,0,0,,,,
2022-08-11 11-44-38,992.9770226,37990100992,45818957824,0,4096,,,,
2022-08-11 11-44-41,955.3648428,37934764032,45757218816,0,0,,,,
2022-08-11 11-44-45,962.7387869,38018732032,45847699456,0,0,,,,
2022-08-11 11-44-48,842.8504334,37907206144,45731815424,0,0,,,,
2022-08-11 11-44-52,1090.458,38017654784,45842300928,0,0,,,,
2022-08-11 11-44-55,1075.471853,38074056704,45903314944,8192,8192,,,,
2022-08-11 11-44-59,813.8213114,37934600192,45759770624,4096,4096,,,,
2022-08-11 11-45-02,1004.310274,37963587584,45788549120,4096,4096,,,,
2022-08-11 11-45-06,984.5117845,37962817536,45790035968,4096,4096,,,,
2022-08-11 11-45-09,810.2755478,37989531648,45817049088,4096,4096,,,,
2022-08-11 11-45-13,989.5532932,38045470720,45875146752,4096,4096,,,,
2022-08-11 11-45-16,900.8964817,37934379008,45761392640,4096,4096,,,,
2022-08-11 11-45-20,1041.59156,37988777984,45818359808,4096,4096,,,,
2022-08-11 11-45-23,1136.562462,38074265600,45901312000,40960,4096,,,,
2022-08-11 11-45-27,868.6638298,37934956544,45764091904,40960,4096,,,,
2022-08-11 11-45-30,1130.590513,37963112448,45790117888,4096,4096,,,,
2022-08-11 11-45-34,1220.175369,38048440320,45877387264,4096,4096,,,,
2022-08-11 11-45-38,847.6084918,38047985664,45875286016,4096,4096,,,,
2022-08-11 11-45-41,782.6221744,37989675008,45819740160,4096,4096,,,,
2022-08-11 11-45-45,910.9428535,38017994752,45845680128,4096,4096,,,,
2022-08-11 11-45-48,888.4667342,37935120384,45763809280,4096,4096,,,,
2022-08-11 11-45-52,1064.718749,38017961984,45842604032,4096,4096,,,,
2022-08-11 11-45-55,1057.058437,38046302208,45877387264,4096,4096,,,,
2022-08-11 11-45-59,1086.132342,37963030528,45785518080,4096,4096,,,,
2022-08-11 11-46-02,977.1319121,38019424256,45846306816,4096,4096,,,,
2022-08-11 11-46-06,957.643457,38018727936,45810585600,4096,4096,,,,
2022-08-11 11-46-09,779.1758551,38018789376,45816889344,4096,4096,,,,
2022-08-11 11-46-13,803.117506,38019387392,45827395584,4096,4096,,,,
2022-08-11 11-46-16,960.9966861,37961830400,45778907136,4096,4096,,,,
2022-08-11 11-46-20,956.6441821,37989691392,45808656384,4096,4096,,,,
2022-08-11 11-46-23,1061.724548,38045597696,45872467968,4096,4096,,,,
2022-08-11 11-46-27,818.6968839,38045306880,45876670464,4096,4096,,,,
2022-08-11 11-46-30,1077.848335,38044766208,45836746752,4096,4096,,,,
2022-08-11 11-46-34,942.6768853,37989269504,45797789696,4096,4096,,,,
2022-08-11 11-46-37,1069.457566,38046613504,45863411712,4096,4096,,,,
2022-08-11 11-46-41,817.2824689,38046806016,45869715456,4096,4096,,,,
2022-08-11 11-46-44,904.7631166,38018215936,45847396352,4096,4096,,,,
2022-08-11 11-46-48,963.6371192,37906911232,45731725312,4096,4096,,,,
2022-08-11 11-46-51,1255.174629,38015885312,45847195648,4096,4096,,,,
2022-08-11 11-46-55,1204.093053,38072131584,45863903232,4096,4096,,,,
2022-08-11 11-46-59,1051.342378,37934440448,45726351360,0,0,,,,
2022-08-11 11-47-02,1043.440003,37989855232,45796413440,0,0,,,,
2022-08-11 11-47-06,938.6704789,37990076416,45802717184,0,0,,,,
2022-08-11 11-47-09,897.4751339,38017527808,45836832768,0,0,,,,
2022-08-11 11-47-13,947.4467366,38018056192,45845237760,0,0,,,,
2022-08-11 11-47-16,1009.317748,38074572800,45903462400,0,4096,,,,
2022-08-11 11-47-20,948.3797946,38074236928,45903462400,0,0,,,,
2022-08-11 11-47-23,919.250283,38017859584,45848690688,0,0,,,,
2022-08-11 11-47-27,874.2938563,38017679360,45809352704,0,0,,,,
2022-08-11 11-47-30,1073.132755,37935247360,45743370240,0,0,,,,
2022-08-11 11-47-34,1152.644028,38047596544,45862178816,0,0,,,,
2022-08-11 11-47-38,884.0518337,38047444992,45866381312,0,0,,,,
2022-08-11 11-47-41,1095.300155,37989199872,45814497280,0,0,,,,
2022-08-11 11-47-45,1164.328836,38016823296,45843738624,0,0,,,,
2022-08-11 11-47-48,951.9546553,38017089536,45844246528,0,4096,,,,
2022-08-11 11-47-52,1006.755459,37934850048,45763727360,0,0,,,,
2022-08-11 11-47-55,922.4417576,37989961728,45815115776,0,0,,,,
2022-08-11 11-47-59,1175.512183,38017929216,45844852736,0,0,,,,
2022-08-11 11-48-03,1036.10467,37934288896,45765517312,0,0,,,,
2022-08-11 11-48-06,1149.912874,37989068800,45818605568,0,0,,,,
2022-08-11 11-48-10,819.2876057,38017339392,45842812928,0,0,,,,
2022-08-11 11-48-13,872.021094,38045278208,45877374976,8192,8192,,,,
2022-08-11 11-48-17,1012.154061,37990133760,45782335488,4096,4096,,,,
2022-08-11 11-48-20,1005.034965,38018564096,45820350464,4096,4096,,,,
2022-08-11 11-48-24,906.6476054,37906812928,45719138304,4096,4096,,,,
2022-08-11 11-48-27,998.2089059,37962530816,45781417984,4096,4096,,,,
2022-08-11 11-48-31,902.7976686,38047076352,45869830144,4096,4096,,,,
2022-08-11 11-48-34,926.7539443,38047207424,45876133888,4096,4096,,,,
2022-08-11 11-48-38,868.6910995,38047322112,45878427648,4096,4096,,,,
2022-08-11 11-48-42,1315.777969,38046777344,45838503936,4096,4096,,,,
2022-08-11 11-48-45,810.0851847,38046924800,45855313920,4096,4096,,,,
2022-08-11 11-48-49,927.8045914,37961527296,45776523264,4096,4096,,,,
2022-08-11 11-48-52,884.652965,38073565184,45893185536,4096,4096,,,,
2022-08-11 11-48-56,929.4559874,37935214592,45762142208,4096,4096,,,,
2022-08-11 11-48-59,1014.189106,38018924544,45848297472,4096,4096,,,,
2022-08-11 11-49-03,975.8748388,37962076160,45793898496,4096,4096,,,,
2022-08-11 11-49-07,1312.082738,38047645696,45876748288,4096,4096,,,,
2022-08-11 11-49-10,894.5094052,38047690752,45876748288,4096,4096,,,,
2022-08-11 11-49-14,978.0630297,38047252480,45838925824,4096,4096,,,,
2022-08-11 11-49-17,845.6558773,38018347008,45827153920,4096,4096,,,,
2022-08-11 11-49-21,900.7732178,37961441280,45774057472,4096,4096,,,,
2022-08-11 11-49-24,1018.263361,38045261824,45866053632,4096,4096,,,,
2022-08-11 11-49-28,994.5357009,38045442048,45874458624,4096,4096,,,,
2022-08-11 11-49-31,1012.557604,37963128832,45787750400,4096,4096,,,,
2022-08-11 11-49-35,1012.525923,38018150400,45847789568,4096,4096,,,,
2022-08-11 11-49-38,1017.685178,37935054848,45761970176,4096,4096,,,,
2022-08-11 11-49-42,929.274241,37990256640,45819936768,4096,4096,,,,
2022-08-11 11-49-45,1076.337128,37962235904,45787459584,4096,4096,,,,
2022-08-11 11-49-49,1034.338613,38074101760,45903495168,4096,4096,,,,
2022-08-11 11-49-52,766.8041148,38074609664,45901393920,4096,4096,,,,
2022-08-11 11-49-56,1112.672421,38018863104,45849706496,4096,4096,,,,
2022-08-11 11-50-00,1033.343003,37934112768,45725704192,4096,4096,,,,
2022-08-11 11-50-03,1331.295681,38016401408,45820923904,4096,4096,,,,
2022-08-11 11-50-07,1029.338415,38045298688,45855662080,4096,4096,,,,
2022-08-11 11-50-10,897.0139125,37962461184,45776699392,4096,4096,,,,
2022-08-11 11-50-14,944.2943759,38018584576,45839228928,4096,4096,,,,
2022-08-11 11-50-17,875.8538658,38018711552,45845532672,4096,4096,,,,
2022-08-11 11-50-21,1005.521498,37963264000,45786030080,4096,4096,,,,
2022-08-11 11-50-24,927.7730448,37989851136,45819437056,0,0,,,,
2022-08-11 11-50-28,1086.818496,38075092992,45896228864,0,4096,,,,
2022-08-11 11-50-32,907.6058005,38075768832,45900431360,0,0,,,,
2022-08-11 11-50-35,960.4664821,38075580416,45904633856,0,0,,,,
2022-08-11 11-50-38,815.478372,38075715584,45902532608,0,0,,,,
2022-08-11 11-50-42,886.1124132,38075473920,45902532608,0,0,,,,
2022-08-11 11-50-45,942.1997472,38075912192,45904633856,0,0,,,,
2022-08-11 11-50-49,968.1846642,38075801600,45898330112,0,0,,,,
2022-08-11 11-50-52,945.2850785,38046064640,45874933760,0,0,,,,
2022-08-11 11-50-56,1034.528008,37963456512,45788168192,0,0,,,,
2022-08-11 11-51-00,1067.049463,38019751936,45848674304,0,4096,,,,
2022-08-11 11-51-03,901.9442453,37989416960,45815230464,0,0,,,,
2022-08-11 11-51-07,972.3223621,38018580480,45845602304,0,0,,,,
2022-08-11 11-51-10,1124.496426,38018707456,45843501056,0,0,,,,
2022-08-11 11-51-14,1081.460423,37962211328,45789200384,0,0,,,,
2022-08-11 11-51-17,1055.64797,38016503808,45808992256,0,0,,,,
2022-08-11 11-51-21,922.2361494,37934698496,45736407040,0,0,,,,
2022-08-11 11-51-24,909.6327564,37989953536,45798195200,0,0,,,,
2022-08-11 11-51-28,876.0491343,38017720320,45833097216,0,0,,,,
2022-08-11 11-51-31,825.2102993,38019522560,45842194432,0,4096,,,,
2022-08-11 11-51-35,1044.91067,37962588160,45792075776,8192,8192,,,,
2022-08-11 11-51-39,1242.718754,37989343232,45781381120,4096,4096,,,,
2022-08-11 11-51-42,1001.749223,38017269760,45826224128,4096,4096,,,,
2022-08-11 11-51-46,895.4615674,38046334976,45858652160,4096,4096,,,,
2022-08-11 11-51-49,987.948244,38048522240,45864992768,4096,4096,,,,
2022-08-11 11-51-53,829.6678218,37934555136,45756014592,4096,4096,,,,
2022-08-11 11-51-56,1081.10217,37990780928,45818241024,4096,4096,,,,
2022-08-11 11-52-00,1134.711414,37934514176,45763424256,4096,4096,,,,
2022-08-11 11-52-04,1011.775318,38017945600,45845102592,4096,4096,,,,
2022-08-11 11-52-07,872.2131044,38018625536,45845454848,4096,4096,,,,
2022-08-11 11-52-11,957.0954907,38019264512,45846142976,4096,4096,,,,
2022-08-11 11-52-14,936.9257282,37935439872,45764268032,4096,4096,,,,
2022-08-11 11-52-18,1191.433066,37988458496,45816934400,4096,4096,,,,
2022-08-11 11-52-22,1129.870548,38075572224,45904609280,4096,4096,,,,
2022-08-11 11-52-25,1059.245842,38075654144,45902508032,4096,4096,,,,
2022-08-11 11-52-29,828.2568186,37991272448,45818175488,4096,4096,,,,
2022-08-11 11-52-33,1801.666135,38018449408,45810003968,4096,4096,,,,
2022-08-11 11-52-36,1084.171215,37961814016,45765681152,4096,4096,,,,
2022-08-11 11-52-40,1046.863438,38072913920,45885468672,4096,4096,,,,
2022-08-11 11-52-43,953.2362596,38073233408,45889671168,4096,4096,,,,
2022-08-11 11-52-47,1025.469729,38018043904,45839024128,4096,4096,,,,
2022-08-11 11-52-51,974.3427357,37906956288,45733920768,4096,4096,,,,
2022-08-11 11-52-54,1096.330461,37963137024,45792104448,4096,4096,,,,
2022-08-11 11-52-58,1163.91948,37934223360,45725958144,4096,4096,,,,
2022-08-11 11-53-01,1100.928539,37989761024,45795786752,4096,4096,,,,
2022-08-11 11-53-05,977.4804532,37989490688,45799989248,4096,4096,,,,
2022-08-11 11-53-08,856.9058411,38016622592,45831774208,4096,4096,,,,
2022-08-11 11-53-12,904.4418566,38046457856,45865021440,4096,4096,,,,
2022-08-11 11-53-15,951.7898166,38047215616,45872242688,4096,4096,,,,
2022-08-11 11-53-19,819.7460727,38047117312,45872242688,4096,4096,,,,
2022-08-11 11-53-22,996.2502074,38047473664,45876445184,4096,4096,,,,
2022-08-11 11-53-26,792.9485505,38047170560,45872242688,4096,4096,,,,
2022-08-11 11-53-30,1361.837483,38047232000,45874343936,4096,4096,,,,
2022-08-11 11-53-33,797.9697193,37988884480,45820776448,4096,4096,,,,
2022-08-11 11-53-37,1265.502046,38072799232,45864488960,0,0,,,,
2022-08-11 11-53-40,1031.762768,37934555136,45726429184,0,4096,,,,
2022-08-11 11-53-44,1017.89993,37989601280,45798649856,0,0,,,,
2022-08-11 11-53-47,1084.857085,38075564032,45890097152,0,0,,,,
2022-08-11 11-53-51,876.9152196,38075895808,45896400896,0,0,,,,
2022-08-11 11-53-54,859.4119893,38075809792,45902704640,0,0,,,,
2022-08-11 11-53-58,1076.943271,38075330560,45904805888,0,0,,,,
2022-08-11 11-54-01,825.7875458,38075817984,45900603392,0,0,,,,
2022-08-11 11-54-05,854.7656752,38075756544,45902704640,0,0,,,,
2022-08-11 11-54-08,889.6681171,37934223360,45761236992,0,0,,,,
2022-08-11 11-54-12,1052.77075,38018428928,45849554944,0,4096,,,,
2022-08-11 11-54-15,1153.909465,37906616320,45698220032,0,0,,,,
2022-08-11 11-54-19,1067.270798,38018392064,45822566400,0,0,,,,
2022-08-11 11-54-23,1205.021596,37962043392,45772623872,0,0,,,,
2022-08-11 11-54-27,1422.581137,38047285248,45865779200,0,0,,,,
2022-08-11 11-54-30,934.6187702,38047088640,45872082944,0,0,,,,
2022-08-11 11-54-34,1050.891277,38018531328,45846134784,0,0,,,,
2022-08-11 11-54-37,1326.501164,37906497536,45698174976,0,0,,,,
2022-08-11 11-54-41,1184.07687,38017228800,45823516672,0,0,,,,
2022-08-11 11-54-45,1186.869496,38045736960,45858332672,0,4096,,,,
2022-08-11 11-54-48,989.4074198,38045851648,45864636416,0,0,,,,
2022-08-11 11-54-52,824.127907,38046052352,45868838912,0,0,,,,
2022-08-11 11-54-55,1078.916159,37933666304,45762703360,0,0,,,,
2022-08-11 11-54-59,1165.110744,38017200128,45839982592,8192,8192,,,,
2022-08-11 11-55-02,924.7795378,38017355776,45842259968,4096,4096,,,,
2022-08-11 11-55-06,1000.892562,37963296768,45794729984,4096,4096,,,,
2022-08-11 11-55-10,1303.056153,37962678272,45754380288,4096,4096,,,,
2022-08-11 11-55-13,1150.857695,38046584832,45846482944,4096,4096,,,,
2022-08-11 11-55-17,869.491092,38046588928,45859090432,4096,4096,,,,
2022-08-11 11-55-21,1587.334315,38046662656,45869596672,4096,4096,,,,
2022-08-11 11-55-24,908.0727396,38046846976,45875900416,4096,4096,,,,
2022-08-11 11-55-28,911.631856,38046760960,45869596672,4096,4096,,,,
2022-08-11 11-55-31,895.5216328,38100828160,45928648704,4096,4096,,,,
2022-08-11 11-55-35,1026.867405,38018162688,45846855680,4096,4096,,,,
2022-08-11 11-55-39,1373.172802,38073520128,45900357632,4096,4096,,,,
2022-08-11 11-55-42,1256.705465,37934350336,45725859840,4096,4096,,,,
2022-08-11 11-55-46,962.30965,37989437440,45795700736,40960,4096,,,,
2022-08-11 11-55-50,1230.137096,38017495040,45834240000,40960,4096,,,,
2022-08-11 11-55-53,983.6998489,37987893248,45809459200,40960,4096,,,,
2022-08-11 11-55-57,911.4082072,38017282048,45842100224,45056,4096,,,,
2022-08-11 11-56-00,1003.94146,38017146880,45842100224,4096,4096,,,,
2022-08-11 11-56-04,934.5210474,37963165696,45790523392,4096,4096,,,,
2022-08-11 11-56-07,1076.720339,37962735616,45792002048,4096,4096,,,,
2022-08-11 11-56-11,1216.680528,38046560256,45838368768,4096,4096,,,,
2022-08-11 11-56-14,962.3931624,38046728192,45855178752,4096,4096,,,,
2022-08-11 11-56-18,1035.793312,38047051776,45861482496,4096,4096,,,,
2022-08-11 11-56-22,865.3759797,38046883840,45865684992,4096,4096,,,,
2022-08-11 11-56-25,843.4447301,37933867008,45755277312,4096,4096,,,,
2022-08-11 11-56-28,894.8192822,38018990080,45846097920,4096,4096,,,,
2022-08-11 11-56-32,879.3228125,38018568192,45839794176,4096,4096,,,,
2022-08-11 11-56-35,948.9762593,38045310976,45873512448,4096,4096,,,,
2022-08-11 11-56-39,981.7560243,38046670848,45875613696,4096,4096,,,,
2022-08-11 11-56-43,999.8019802,38102958080,45929988096,4096,4096,,,,
2022-08-11 11-56-46,945.8518208,38103011328,45929988096,4096,4096,,,,
2022-08-11 11-56-49,826.6769402,38102786048,45929988096,4096,4096,,,,
2022-08-11 11-56-53,888.8534765,38103330816,45932089344,4096,4096,,,,
2022-08-11 11-56-56,952.6114543,38103326720,45932089344,0,0,,,,
2022-08-11 11-57-00,1184.972678,38103289856,45929988096,0,0,,,,
2022-08-11 11-57-04,1046.432227,37989736448,45781831680,0,0,,,,
2022-08-11 11-57-07,950.0762324,37990285312,45798641664,0,0,,,,
2022-08-11 11-57-11,958.2786714,38016974848,45832273920,0,0,,,,
2022-08-11 11-57-14,1119.885434,38045188096,45867769856,0,0,,,,
2022-08-11 11-57-18,938.5761449,37961629696,45786271744,0,0,,,,
2022-08-11 11-57-21,919.2042975,38018207744,45847121920,0,0,,,,
2022-08-11 11-57-25,913.6398402,38018387968,45849223168,0,4096,,,,
2022-08-11 11-57-28,1073.522274,37960704000,45752786944,0,0,,,,
2022-08-11 11-57-32,1057.696144,38043697152,45851860992,0,0,,,,
2022-08-11 11-57-35,931.9216873,38044450816,45862813696,0,0,,,,
2022-08-11 11-57-39,897.2640277,38046203904,45868871680,0,0,,,,
2022-08-11 11-57-42,920.797432,38018428928,45843480576,0,0,,,,
2022-08-11 11-57-46,866.9357237,37934039040,45761531904,0,0,,,,
2022-08-11 11-57-49,1092.155819,38018555904,45845377024,0,0,,,,
2022-08-11 11-57-53,907.58053,38018465792,45839073280,0,0,,,,
2022-08-11 11-57-56,1073.610941,37963112448,45790126080,0,4096,,,,
2022-08-11 11-58-00,1084.041857,37906423808,45733961728,0,0,,,,
2022-08-11 11-58-04,962.2828577,37962895360,45792051200,0,0,,,,
2022-08-11 11-58-07,1018.541735,37934538752,45759574016,0,0,,,,
2022-08-11 11-58-11,1099.98392,38018768896,45845536768,0,0,,,,
2022-08-11 11-58-14,860.9423461,38018850816,45847638016,0,0,,,,
2022-08-11 11-58-18,1103.199516,37962006528,45753524224,0,0,,,,
2022-08-11 11-58-21,852.3271732,37906763776,45714763776,8192,8192,,,,
2022-08-11 11-58-25,1142.441743,37963026432,45779415040,4096,4096,,,,
2022-08-11 11-58-29,1106.312131,38018064384,45841649664,4096,4096,,,,
2022-08-11 11-58-32,816.516374,37989249024,45818966016,4096,4096,,,,
2022-08-11 11-58-36,991.3381915,38018007040,45842853888,4096,4096,,,,
2022-08-11 11-58-39,938.4331178,38018162688,45847257088,4096,4096,,,,
2022-08-11 11-58-43,1019.660961,38045413376,45872254976,4096,4096,,,,
2022-08-11 11-58-46,892.8362882,38045601792,45874356224,4096,4096,,,,
2022-08-11 11-58-50,922.4861809,38044585984,45836533760,40960,4096,,,,
2022-08-11 11-58-53,1155.493229,37934342144,45725888512,40960,4096,,,,
2022-08-11 11-58-57,1103.527013,38018068480,45826138112,40960,4096,,,,
2022-08-11 11-59-00,902.0673261,38017527808,45836644352,40960,4096,,,,
2022-08-11 11-59-04,977.2950304,37961646080,45784338432,4096,4096,,,,
2022-08-11 11-59-08,1311.103278,38045454336,45874327552,4096,4096,,,,
2022-08-11 11-59-11,1053.313721,37934714880,45761585152,4096,4096,,,,
2022-08-11 11-59-15,1028.498244,38018166784,45844926464,4096,4096,,,,
2022-08-11 11-59-18,984.605236,38046949376,45875773440,4096,4096,,,,
2022-08-11 11-59-22,1031.211871,37934903296,45764009984,4096,4096,,,,
2022-08-11 11-59-26,1084.610076,37963255808,45792079872,4096,4096,,,,
2022-08-11 11-59-29,884.3448859,37906149376,45733896192,4096,4096,,,,
2022-08-11 11-59-33,1342.839284,38018203648,45847126016,4096,4096,,,,
2022-08-11 11-59-36,1012.567921,37933903872,45761327104,4096,4096,,,,
2022-08-11 11-59-40,1007.365533,38017687552,45844729856,4096,4096,,,,
2022-08-11 11-59-43,979.3901069,38017642496,45846831104,4096,4096,,,,
2022-08-11 11-59-47,1037.676867,38018756608,45845573632,4096,4096,,,,
2022-08-11 11-59-51,1143.89678,37962477568,45791584256,4096,4096,,,,
2022-08-11 11-59-54,1270.634361,38045966336,45837434880,4096,4096,,,,
2022-08-11 11-59-58,897.6831028,38045802496,45854244864,4096,4096,,,,
2022-08-11 12-00-02,1172.901986,37934641152,45751271424,4096,4096,,,,
2022-08-11 12-00-05,989.1215463,38020218880,45842825216,4096,4096,,,,
2022-08-11 12-00-09,942.6675626,38020296704,45849128960,4096,4096,,,,
2022-08-11 12-00-12,964.5915375,37962252288,45791211520,4096,4096,,,,
2022-08-11 12-00-16,1140.331492,38045822976,45870583808,0,0,,,,
2022-08-11 12-00-19,1045.056753,37934702592,45765787648,0,0,,,,
2022-08-11 12-00-23,1188.037203,37962276864,45753978880,0,0,,,,
2022-08-11 12-00-26,897.6793338,37906190336,45714956288,0,0,,,,
2022-08-11 12-00-30,1083.04765,37934862336,45751033856,0,0,,,,
2022-08-11 12-00-34,1215.27147,37989474304,45812596736,0,0,,,,
2022-08-11 12-00-37,1091.924406,38045384704,45872459776,0,4096,,,,
2022-08-11 12-00-41,1264.052853,37934632960,45726449664,0,0,,,,
2022-08-11 12-00-45,1069.001723,37989928960,45796532224,0,0,,,,
2022-08-11 12-00-48,1059.397938,38018572288,45832966144,0,0,,,,
2022-08-11 12-00-52,908.3915207,37936001024,45754433536,0,0,,,,
2022-08-11 12-00-55,1044.273674,37990678528,45813821440,0,0,,,,
2022-08-11 12-00-59,1191.511172,38047920128,45876752384,0,0,,,,
2022-08-11 12-01-02,862.6351351,37934624768,45726400512,0,0,,,,
2022-08-11 12-01-06,1091.837326,37989122048,45798039552,0,0,,,,
2022-08-11 12-01-10,965.7006649,38017515520,45832499200,0,4096,,,,
2022-08-11 12-01-13,1027.675292,38045777920,45864321024,0,0,,,,
2022-08-11 12-01-17,853.7610619,38045634560,45870624768,0,0,,,,
2022-08-11 12-01-20,1206.929908,38018043904,45809938432,0,0,,,,
2022-08-11 12-01-24,868.1037069,38018412544,45822545920,0,0,,,,
2022-08-11 12-01-27,863.6665249,38018367488,45828849664,0,0,,,,
2022-08-11 12-01-31,968.9253126,38018416640,45835153408,0,0,,,,
2022-08-11 12-01-34,933.6494468,38046920704,45867601920,0,0,,,,
2022-08-11 12-01-38,829.5748614,38046470144,45869703168,0,0,,,,
2022-08-11 12-01-41,1032.014284,38047121408,45873905664,0,4096,,,,
2022-08-11 12-01-45,865.6273829,38046941184,45873905664,8192,8192,,,,
2022-08-11 12-01-48,826.6108358,38046871552,45876006912,4096,4096,,,,
2022-08-11 12-01-52,1125.562636,37989683200,45782052864,4096,4096,,,,
2022-08-11 12-01-55,1119.356274,38074945536,45883379712,4096,4096,,,,
2022-08-11 12-01-59,1113.354996,37935030272,45758054400,4096,4096,,,,
2022-08-11 12-02-03,1074.788824,37990780928,45820416000,4096,4096,,,,
2022-08-11 12-02-06,829.1248703,37990977536,45818314752,4096,4096,,,,
2022-08-11 12-02-10,1010.04769,38075473920,45906628608,4096,4096,,,,
2022-08-11 12-02-13,1157.68595,38075248640,45866704896,4096,4096,,,,
2022-08-11 12-02-17,822.1186332,38075248640,45883514880,4096,4096,,,,
2022-08-11 12-02-20,834.1162352,38075232256,45889818624,4096,4096,,,,
2022-08-11 12-02-24,872.4779628,37991059456,45813452800,4096,4096,,,,
2022-08-11 12-02-27,890.4455924,38018932736,45848309760,4096,4096,,,,
2022-08-11 12-02-31,1016.601966,37906874368,45698342912,4096,4096,,,,
2022-08-11 12-02-34,857.280977,38018514944,45822984192,4096,4096,,,,
2022-08-11 12-02-37,783.0676861,37933240320,45742641152,4096,4096,,,,
2022-08-11 12-02-41,1250.849762,37989564416,45804040192,4096,4096,,,,
2022-08-11 12-02-45,971.7925235,37934497792,45752991744,4096,4096,,,,
2022-08-11 12-02-48,1034.881201,37988671488,45812072448,4096,4096,,,,
2022-08-11 12-02-52,1027.680471,38046539776,45873393664,4096,4096,,,,
2022-08-11 12-02-55,848.5480014,37963370496,45792112640,4096,4096,,,,
2022-08-11 12-02-59,865.5176816,37990313984,45815652352,4096,4096,,,,
2022-08-11 12-03-02,1064.275184,37962313728,45791625216,4096,4096,,,,
2022-08-11 12-03-06,1177.260274,37878665216,45705994240,4096,4096,,,,
2022-08-11 12-03-10,1186.852733,37934882816,45763776512,4096,4096,,,,
2022-08-11 12-03-13,1085.837336,37988978688,45814140928,4096,4096,,,,
2022-08-11 12-03-17,986.7221991,38072840192,45897715712,4096,4096,,,,
2022-08-11 12-03-20,915.7436742,37934804992,45763538944,4096,4096,,,,
2022-08-11 12-03-24,959.411568,38018441216,45845405696,4096,4096,,,,
2022-08-11 12-03-27,816.6141263,37907156992,45736030208,4096,4096,,,,
2022-08-11 12-03-31,1021.945758,38018584576,45849661440,0,0,,,,
2022-08-11 12-03-34,1101.175517,37933490176,45725794304,0,0,,,,
2022-08-11 12-03-38,1043.78093,38018355200,45820354560,0,0,,,,
2022-08-11 12-03-41,850.5083298,38018465792,45824557056,0,0,,,,
2022-08-11 12-03-45,1204.003495,38046482432,45861056512,0,0,,,,
2022-08-11 12-03-48,898.2504171,37989228544,45808140288,0,4096,,,,
2022-08-11 12-03-52,959.094126,38017777664,45845098496,0,0,,,,
2022-08-11 12-03-56,940.3674762,38044839936,45869694976,0,0,,,,
2022-08-11 12-03-59,1138.070695,37989117952,45820723200,0,0,,,,
2022-08-11 12-04-03,1038.28981,38044569600,45836218368,0,0,,,,
2022-08-11 12-04-06,1228.471114,37934219264,45725831168,0,0,,,,
2022-08-11 12-04-10,1008.976157,38017171456,45819740160,0,0,,,,
2022-08-11 12-04-14,1099.694638,38018121728,45832581120,0,0,,,,
2022-08-11 12-04-17,1096.322043,37963358208,45781843968,0,0,,,,
2022-08-11 12-04-21,1042.360172,38047973376,45868621824,0,4096,,,,
2022-08-11 12-04-24,959.3076503,38047875072,45874925568,0,0,,,,
2022-08-11 12-04-28,854.8670314,38047944704,45877026816,0,0,,,,
2022-08-11 12-04-31,1181.389389,38074613760,45901713408,0,0,,,,
2022-08-11 12-04-35,1119.267548,38016253952,45807910912,0,0,,,,
2022-08-11 12-04-39,1139.733764,38072713216,45880881152,0,0,,,,
2022-08-11 12-04-43,1366.580311,37935198208,45726703616,0,0,,,,
2022-08-11 12-04-46,1075.469403,37990588416,45799579648,0,0,,,,
2022-08-11 12-04-50,967.3358116,38019555328,45834235904,0,0,,,,
2022-08-11 12-04-53,837.5728894,37989474304,45809307648,0,4096,,,,
2022-08-11 12-04-57,1101.406521,38018768896,45844082688,0,0,,,,
2022-08-11 12-05-00,930.75,37934870528,45763829760,0,0,,,,
2022-08-11 12-05-04,1049.692497,38018347008,45841092608,0,0,,,,
2022-08-11 12-05-08,1009.501853,38018387968,45847396352,8192,8192,,,,
2022-08-11 12-05-11,874.7517253,38046363648,45873344512,4096,4096,,,,
2022-08-11 12-05-15,1196.849521,38047846400,45874573312,4096,4096,,,,
2022-08-11 12-05-18,850.4628272,37907410944,45736271872,4096,4096,,,,
2022-08-11 12-05-22,1163.596879,38017728512,45809467392,4096,4096,,,,
2022-08-11 12-05-26,1086.168239,38075379712,45883744256,4096,4096,,,,
2022-08-11 12-05-29,888.5264007,38075682816,45887946752,4096,4096,,,,
2022-08-11 12-05-33,885.1269444,38017277952,45837848576,4096,4096,,,,
2022-08-11 12-05-36,935.6917456,38017540096,45844320256,4096,4096,,,,
2022-08-11 12-05-40,899.3372451,37935116288,45761794048,4096,4096,,,,
2022-08-11 12-05-43,1278.159292,37989851136,45821071360,4096,4096,,,,
2022-08-11 12-05-47,1348.167539,38046527488,45871218688,4096,4096,,,,
2022-08-11 12-05-51,993.4000742,37934620672,45757456384,4096,4096,,,,
2022-08-11 12-05-54,999.2660702,37990068224,45819289600,4096,4096,,,,
2022-08-11 12-05-58,1192.05434,38047633408,45874446336,4096,4096,,,,
2022-08-11 12-06-02,953.0937141,37963759616,45792751616,4096,4096,,,,
2022-08-11 12-06-05,960.2042952,37990109184,45821796352,4096,4096,,,,
2022-08-11 12-06-09,1127.932402,37990973440,45820211200,4096,4096,,,,
